Date,Value (12m Rev) (LO),Momentum (12-1) (LO),Quality (Sharpe) (LO),Low Volatility (LO),Composite (LO),CTA,LO+CTA,AvgLO+CTA,SPY_BH
2023-11-14,0.9888808105294211,1.6243207281897167,1.363740469635865,1.5577714737550643,1.3766383233126775,0.9645428521105727,1.2208975534190436,1.2271930426106545,2.9273633984941294
2023-11-15,0.9908493971279673,1.6472663860261167,1.3662771560158933,1.5628855456482635,1.3804614042222845,0.9660240291104928,1.223681832854614,1.2314866377191347,2.933560891557386
2023-11-16,0.9892309394195715,1.6119818239784347,1.359188823062021,1.5592523095243163,1.377145341581315,0.9652987246752722,1.2215506562155567,1.2262447768588034,2.9371489893227567
2023-11-17,0.9920747894658969,1.6194911369559144,1.369258253988601,1.5644504553214307,1.3832049713099626,0.9619816512989363,1.2230965965881788,1.2278959611351055,2.9408022246738668
2023-11-20,0.994464078791525,1.6501968321847003,1.3794522762855033,1.5722856977367234,1.3906161449376715,0.9581591165563381,1.2250845461239954,1.2317173179166305,2.963439788905057
2023-11-21,0.9951766311084028,1.626594437374898,1.3732240893743854,1.571982916373366,1.3896690011560346,0.9584089366960064,1.2247116718162676,1.2290411705681277,2.9569809261581437
2023-11-22,0.9990241350308741,1.631268844890018,1.3775783004344988,1.5772860480310644,1.3937534984702986,0.958077040004767,1.2267018190287196,1.2312636314445067,2.9683972098171716
2023-11-24,1.0026457681062384,1.6407147745053363,1.3803291729594132,1.5837980179141085,1.3975026593288966,0.9593462799703013,1.2290444340010451,1.2343214025318143,2.9702237250751393
2023-11-27,1.0013338667310352,1.626113571539705,1.3770991393949794,1.5775900958425606,1.3927511259842287,0.9576048944838352,1.225644796136996,1.230482460027095,2.964874454472715
2023-11-28,1.003116179710706,1.6280424544304124,1.3796362748166924,1.578984094400208,1.3935320564159759,0.9582248277761203,1.226374518091241,1.23172437713706,2.9678103570399963
2023-11-29,1.0022477093865938,1.6100660083303657,1.3771657457346016,1.5775972014753263,1.3933803045022004,0.9594082975819997,1.2269002495737524,1.2301622652288986,2.9657224720983724
2023-11-30,1.0107689896639438,1.616710429093571,1.3829606066234783,1.5883250732302736,1.4037212410567697,0.9590303841997416,1.232170183347351,1.234553263457663,2.9773999206058814
2023-12-01,1.0117425308757724,1.6274585469578715,1.393941804845872,1.598925485991085,1.410738197071944,0.9621983382666242,1.2374939102396434,1.2402177010574191,2.9950141069985166
2023-12-04,1.004183575833699,1.6138705463050405,1.3877733273895834,1.5946852242328617,1.4058332864837375,0.9594696321675991,1.2335086018357146,1.2348856398808803,2.9792917782847628
2023-12-05,0.9927729874679642,1.6133241151378535,1.3812336281130329,1.5886562273066824,1.394664181492313,0.9602716126357032,1.2280410081914985,1.2311286258324499,2.9787047206724115
2023-12-06,0.99300762887901,1.6136319682705162,1.375992678061227,1.5876683267565974,1.3893932677739216,0.9602412814538942,1.2252407800089944,1.2299654005494738,2.9667013794010324
2023-12-07,0.9932175107600701,1.6254616439637268,1.3827511276227176,1.5931507704734884,1.3909054925886843,0.9660216963621904,1.228991174633151,1.2354355280006368,2.989338329126696
2023-12-08,0.9887056974728942,1.6300437615305705,1.389552367523733,1.5937860916350095,1.3931514391375257,0.9639211864963905,1.2291129496992488,1.2351331698421046,3.0021898928589077
2023-12-11,0.9950334951348752,1.6381426411012217,1.3977257221624886,1.6031837952505286,1.4008449760353459,0.9651677952684411,1.23382136948536,1.2400213846710761,3.0138671365312417
2023-12-12,0.9951204782018314,1.6433667376012349,1.4025573247811345,1.6085495564906884,1.4007957737754688,0.9685112187486041,1.2355049929196027,1.2432343270013202,3.027632469980375
2023-12-13,1.0099634491369296,1.6634012861838317,1.4220039706571623,1.6326088416183857,1.419535677238308,0.9766318753306117,1.2495659004485948,1.2577437894929566,3.0693836140872466
2023-12-14,1.0141996301916187,1.6721719082308015,1.4377989208062656,1.6359113750026733,1.4321264297732563,0.9811556771482424,1.2585310285085107,1.264823466309987,3.0792341376664383
2023-12-15,1.0074621212826207,1.6677777983192084,1.434511689379387,1.6276820865774189,1.4268131734875087,0.9785703927680198,1.2544030424961408,1.2604096120598223,3.0741642622430954
2023-12-18,1.0066757342559187,1.6716743229695403,1.4391677404266343,1.6337049241600334,1.432451020774944,0.9822361237601244,1.259256599299095,1.2641817406746592,3.0914566525753666
2023-12-19,1.014858012132227,1.6824379877522644,1.4497670023480214,1.6441323472855094,1.4434081692022145,0.9851573163497173,1.2665340290122382,1.2711413721084863,3.1102556056218185
2023-12-20,0.994176554365072,1.6593330673481237,1.4275461147259738,1.6182716240547848,1.420583709141091,0.9837246506048085,1.2537807449566378,1.2580493714179881,3.067156031556082
2023-12-21,1.0083568118563548,1.6831217632236914,1.4419381520156302,1.637889618646133,1.4358941299531283,0.9853870686603312,1.2627358771779795,1.2681965034060103,3.0962383249070906
2023-12-22,1.002206819583705,1.6815804987755762,1.4452162639841843,1.6426373461218975,1.4386087978382742,0.9850052798195579,1.2639725574169103,1.2680072517942989,3.1024610126969066
2023-12-26,1.0082646887757916,1.6885658736414433,1.452792845618585,1.6500667644753921,1.4469052460216314,0.9869260432731024,1.269332050861092,1.2729115445491994,3.1155610414967323
2023-12-27,1.0093645483140063,1.6937643433431595,1.4552182000571845,1.6566350880704017,1.4492046261138456,0.9898114391401117,1.2720267797858937,1.2761428243318143,3.1211940088169188
2023-12-28,1.018536921463177,1.6941080242585735,1.4539644104372063,1.658401048190284,1.4479669435711013,0.988632114156154,1.2707687309276587,1.2768578223264677,3.122373244921003
2023-12-29,1.0202984275764815,1.6918797343964198,1.4492758623299344,1.6588575472972802,1.447680657077503,0.9880292404630598,1.2703080110974836,1.2761276119273335,3.113334278306269
2024-01-02,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9826410769725888,1.2665461487103167,1.2723485155014305,3.0959109982969943
2024-01-03,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9796304691879274,1.2649939751713526,1.2707892310646869,3.0706273732715434
2024-01-04,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9755989652913132,1.2629116274696426,1.2686973436038735,3.0607367019979974
2024-01-05,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9738381564533897,1.2619998815435896,1.267781420740179,3.064929063530443
2024-01-08,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9768758429551033,1.2635745004799808,1.2693632534023664,3.108683700486723
2024-01-09,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9735521643260732,1.2618548487581291,1.2676357235230127,3.1039677802462626
2024-01-10,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9750843945191853,1.2626492395137312,1.2684337535826733,3.1215217450973656
2024-01-11,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9757265233178589,1.2629818398276618,1.2687678776223823,3.120146481730539
2024-01-12,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9746170265712318,1.262407386142597,1.2681907922203537,3.122307697664913
2024-01-16,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9720114330622848,1.2610573910568137,1.266834612467188,3.110845121256272
2024-01-17,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9690687767797959,1.259530306774407,1.265300532227203,3.093552935759176
2024-01-18,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9705341591270747,1.2602921488733931,1.2660658645166571,3.1210631191399147
2024-01-19,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9749221973359024,1.262571392752255,1.2683555501855834,3.1599709461787313
2024-01-22,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9762085021911813,1.263237723549552,1.2690249336120278,3.1666524647611736
2024-01-23,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9755054682097234,1.2628738262696897,1.2686593692271064,3.1758876634738256
2024-01-24,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9771883064034945,1.2637452564678866,1.2695347916664452,3.179359414859638
2024-01-25,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9779768871491951,1.2641531881511416,1.269944592187448,3.196651805191909
2024-01-26,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9759668160341453,1.263113884322231,1.268900527046027,3.1925907430068174
2024-01-29,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9802853558243851,1.2653495372069123,1.2711464220194533,3.217873958361918
2024-01-30,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9831599146856842,1.2668337261538174,1.2726374104096048,3.215385210982272
2024-01-31,1.018972039620632,1.6896802907417046,1.4473918037089055,1.6567010324857938,1.4457986722233023,0.9828271992354536,1.2666622402552292,1.2724651388909394,3.1629187291861793
2024-02-01,1.025976068543039,1.7100075250129174,1.4604808132434586,1.6744060745531772,1.4596740509189952,0.9861867486043147,1.2756878678726196,1.2815696490813813,3.204315713274992
2024-02-02,1.0094072499236368,1.720025609937235,1.463679169300124,1.6760979395753375,1.459868819561272,0.9847465424635673,1.2750448041986024,1.2797511087003772,3.238048584445547
2024-02-05,1.015653752568178,1.711522047091463,1.459508733095024,1.6696612626308522,1.4546534922471395,0.9808505834184723,1.2702939868158056,1.2763410409963285,3.2262580669212833
2024-02-06,1.0591947670762911,1.7170837275087407,1.4646170116191168,1.6808682852410155,1.4652376745824158,0.9823676997012586,1.2766255704189553,1.2868729242344241,3.23562497465164
2024-02-07,1.0478693992888661,1.7300008033734362,1.4737782178292536,1.6872578319674238,1.470700609273528,0.9839781398121966,1.2803185350256499,1.2893559896042757,3.262611394489189
2024-02-08,1.0340913376097431,1.7315394060459706,1.4727106848064075,1.685156175586666,1.4686531416129764,0.9847786279933624,1.279665708225634,1.2873585711051272,3.26405240994728
2024-02-09,1.0418830768259288,1.742116596237837,1.479533790910507,1.6871182077927593,1.4718130938585123,0.9863088842816392,1.2821130980794309,1.291494396343932,3.282916910249821
2024-02-12,1.0580795401755678,1.7411456377245915,1.480272244159255,1.6914237881288092,1.4747244962633115,0.9860893831026312,1.2835206587560115,1.2944816933357166,3.2814758947917295
2024-02-13,1.036205424953815,1.7161055464862771,1.4614744156027226,1.6696619488735447,1.4555474285204357,0.9841536056944025,1.2724983833850956,1.2820287063665172,3.236279627871832
2024-02-14,1.0544988545537402,1.734393971251818,1.4755706691729475,1.6849653713455097,1.471077792343215,0.9857863519823913,1.2814891946488667,1.2917703639106557,3.265689862338464
2024-02-15,1.0617136440428188,1.7472714794428263,1.4884031106406983,1.7009151348413272,1.4860786478163561,0.9839390556999071,1.2883691764083829,1.2974097127001663,3.2882221412895607
2024-02-16,1.0712216495510147,1.7397155885421065,1.4840364111272182,1.6994656734758584,1.4852096983215943,0.9824904699628323,1.2871584593874457,1.29668619404478,3.271847207707366
2024-02-20,1.0634118845216272,1.732818932267404,1.479908992650019,1.6988970635532943,1.4834438779999706,0.9801303248536362,1.2850034411987785,1.2930191369139912,3.2538342072284614
2024-02-21,1.0815120312562507,1.7342872913396008,1.4803212845997953,1.7027941204513146,1.4866489429515608,0.9791211070855758,1.2861399795971924,1.2959934388152583,3.256781990235909
2024-02-22,1.0922525980065982,1.7674185182429247,1.505299513168384,1.723400155961899,1.505358469813572,0.9847475198160663,1.2988079137809354,1.3099511664310808,3.324182390156105
2024-02-23,1.0966214294144425,1.767846973724627,1.5085229655475607,1.7287334184595513,1.510361905537782,0.9845098741802183,1.3012726870391438,1.311837119293555,3.326475110273009
2024-02-26,1.0882525463202701,1.7668463054009287,1.504526023094507,1.7225102009982185,1.5051701130010353,0.9854678911407911,1.2990953539811465,1.3095323558907,3.3142917188825587
2024-02-27,1.1012811242244138,1.7702716996198848,1.5064742712373387,1.724444920667704,1.5067463261324434,0.9858268765380864,1.300100894386524,1.312453709066002,3.32044865458111
2024-02-28,1.076875377085544,1.7674547631536297,1.50332577972442,1.721835425876272,1.5038347217316494,0.9834955827080669,1.2973637251344932,1.3065995193333435,3.316060265785922
2024-02-29,1.07880564840078,1.776536324820859,1.507014793092752,1.721572278126054,1.502993399106046,0.982294454210434,1.2962944574743502,1.3073209752735684,3.327981468152014
2024-03-01,1.0930196212669627,1.7944284606607879,1.520209385554435,1.7327038922269056,1.5118451716015222,0.9799971710039197,1.2996624648851283,1.3130568015050956,3.359225387107748
2024-03-04,1.0802855292159261,1.789238679057531,1.5190921554546208,1.731842605556557,1.512122195706145,0.9757040788265946,1.2975279692766442,1.3082992765865231,3.355622746044932
2024-03-05,1.0688949162226933,1.7719248139190706,1.508490598804354,1.7254805322011046,1.5070933662625963,0.9736285659459814,1.2938348361862695,1.3018169888098114,3.322086516642645
2024-03-06,1.0836960307116439,1.783278755991922,1.5199176287283154,1.7389791626960018,1.5190330392570814,0.9728095808128777,1.2995496058878673,1.3081862305642438,3.3389200761822906
2024-03-07,1.080693177674486,1.7983126451102156,1.5302962684673558,1.749261166085126,1.52775513392948,0.9693908216272826,1.3021999044947727,1.3101372257512685,3.372063841388742
2024-03-08,1.0845301193923667,1.788304895434669,1.5238058313823217,1.7442023819896333,1.5239931389957055,0.9671856527503002,1.2990910593389786,1.3071197737052358,3.351823668049023
2024-03-11,1.1029641320009882,1.7793552576342508,1.5173317003629538,1.7407834659940482,1.5205853437987804,0.9662911681523877,1.2968675472415714,1.3071927122186329,3.348942046803191
2024-03-12,1.1198160160112993,1.7970119632639454,1.5305757182941218,1.751866229010174,1.5295467478569926,0.9671606210706631,1.3019200758456282,1.3149087332131837,3.3849674332554747
2024-03-13,1.1245909646303691,1.790546144115713,1.5280395970958423,1.752203237385789,1.529920596314117,0.9729937283436569,1.3052518423000863,1.3179934554171957,3.379661792545385
2024-03-14,1.108646191919924,1.7839356966136435,1.5215230657576349,1.7427364412875264,1.5205567520363847,0.9776136342891153,1.3029375887191443,1.315173328340407,3.3729808884684687
2024-03-15,1.1060101810147942,1.774703833526512,1.5164264051603915,1.7398994040575118,1.5188613482727304,0.9754972356200117,1.3009376601576415,1.311880948375807,3.349819765529264
2024-03-18,1.111565189897405,1.7846285862055113,1.5241865657420424,1.7461311545505755,1.5245006779387178,0.9798341414947787,1.3061492899380278,1.3178389322158608,3.3697285155553804
2024-03-19,1.1094235841341753,1.7949808453404443,1.5321335868085488,1.7543603675008796,1.5312588427968963,0.9787243599228265,1.3090316639486708,1.3201254141415315,3.388454547279433
2024-03-20,1.1195325637855458,1.8127089314866351,1.5467142595228287,1.766923766504215,1.5425396524940895,0.9758510225843398,1.313280637756652,1.3253922776434235,3.419795558108249
2024-03-21,1.113039986429143,1.8195954073699752,1.5532183287487171,1.7728244689919088,1.547636892458676,0.977068702931146,1.3165399290947535,1.3274611747813796,3.431096314728419
