Date,SPY 1.0x (Baseline),Fixed 1.5x (全仓杠杆),Fixed 2.0x (全仓杠杆),Fixed 3.0x (全仓杠杆),UPRO 3x (真实ETF),SSO 2x (真实ETF),Naive Dip 2x (无风控),Anti-Blowup 2x (完整风控),Anti-Blowup 2.5x (激进风控),Kelly半凯利 2.5x,阶梯加仓法 (最推荐)
2016-06-27,1.1472581281141334,1.2066456824320744,1.253713226296709,1.3044822003481455,1.2430149587039825,1.2106073982604868,1.2977666827318832,1.1194532978491036,1.1194532978491036,1.1498579698959093,1.2323218252437615
2016-06-28,1.1679500611944955,1.2392902518198297,1.298937138064742,1.3750650737207593,1.3103850010147817,1.2540227031934863,1.344579689665472,1.1370755743137353,1.1370755743137353,1.1705902754406916,1.254363117815304
2016-06-29,1.1878377091238683,1.2709438760149725,1.3431732836715136,1.445308171370415,1.379047065871187,1.297839860185085,1.3785864439424922,1.1540933741047001,1.1540933741047001,1.190522880473224,1.2819417598563319
2016-06-30,1.2040462108060768,1.2969576518794914,1.3798295141660735,1.504473526402575,1.4326419077027457,1.331808987393944,1.3970531387496814,1.1679348257547695,1.1679348257547695,1.2067887640604729,1.2992420561836755
2016-07-01,1.2065750029445041,1.301043545283554,1.3856254744813463,1.5139528157983502,1.4427582078183572,1.3380396247364568,1.399987292740225,1.1700907997398,1.1700907997398,1.2093288328391585,1.3019707829286333
2016-07-05,1.1978963431807814,1.2870063148091762,1.3656924043885232,1.481284109697413,1.4134849378799534,1.3191455801582261,1.3899174559231378,1.1626935065214712,1.1626935065214712,1.2006052807068057,1.2926059598386717
2016-07-06,1.2050811403171862,1.2985852122711499,1.382074828347187,1.5079376491880572,1.4371617257989937,1.3348239234853103,1.3982539660176914,1.1688228710171846,1.1688228710171846,1.2078284784271467,1.3003588106188055
2016-07-07,1.2043337993332606,1.2973772198159765,1.380360618195655,1.5051321693691313,1.4341485137348284,1.332612691511142,1.3973868273165857,1.1681857731648775,1.1681857731648775,1.2070771627026522,1.2995523824037492
2016-07-08,1.222266705585341,1.3263547475613056,1.4214686192728823,1.5723678330328845,1.4976444262488438,1.3726109669898978,1.4181943534244086,1.183474476242989,1.183474476242989,1.2251001800144028,1.3189031230839627
2016-07-11,1.2265777682188037,1.33337203564352,1.4314959565490828,1.5890055509222891,1.5137872796821212,1.3828622162221482,1.4231964733840683,1.1871433450050832,1.1871433450050832,1.229437682796007,1.3235550324791072
2016-07-12,1.235486457837247,1.347898547438255,1.4522899958629891,1.623628607744134,1.5469344210386378,1.402559562743779,1.4335332135206955,1.1947217329227826,1.1947217329227826,1.2384104562524374,1.3331680723391137
2016-07-13,1.2353141914901231,1.347616637153944,1.4518850044671467,1.6229494503946518,1.5471493920931214,1.401755697757062,1.43333333311844,1.1945753184023422,1.1945753184023422,1.2382366460894139,1.3329821860491693
2016-07-14,1.2422115025169105,1.3589031557846154,1.4680980497311353,1.650134405972526,1.5710414094453162,1.4172324715767703,1.4413362734810486,1.2004376563050119,1.2004376563050119,1.245177756999856,1.340424821124265
2016-07-15,1.2405449638722021,1.3561685192686808,1.4641588781341237,1.6434929940609215,1.566306232726578,1.4142171333116065,1.4394025910164208,1.1990221416079903,1.1990221416079903,1.2435009230519534,1.3386265204643504
2016-07-18,1.2438786556670187,1.3616351262802024,1.4720280881676044,1.6567425721141935,1.5790054152293809,1.4216541311775115,1.4432706689554349,1.2018541534783322,1.2018541534783322,1.2468559906337222,1.3422237848743936
2016-07-19,1.2426136963011882,1.3595580589979743,1.469034137417811,1.651688111157368,1.5734091915886883,1.4182372625927868,1.4418029383678845,1.20077990373589,1.20077990373589,1.2455832556018118,1.3408588136692186
2016-07-20,1.2477869100108037,1.3680481686886552,1.4812658190131518,1.6723168929084835,1.593642179387918,1.4304984155961082,1.4478054110185004,1.2051737274130538,1.2051737274130538,1.250787054487634,1.3464410386343704
2016-07-21,1.2430735511754962,1.3602967226629565,1.470075226646024,1.6533659898190551,1.5751310270539254,1.4188406841587615,1.4423365073370449,1.2011724868304705,1.2011724868304705,1.2460462461840647,1.3413550261792366
2016-07-22,1.248649163504523,1.3694488205064537,1.48326281244983,1.675613734826206,1.5964399036402572,1.432709245396479,1.4488058825444161,1.2059078800711425,1.2059078800711425,1.2516572537139634,1.3473714647194137
2016-07-25,1.2452579130372428,1.3638698187081133,1.475205920485554,1.6619611588409826,1.5843865386262537,1.4250716432403125,1.4448710193580372,1.2030292324913385,1.2030292324913385,1.2482445976976493,1.3437120908593414
2016-07-26,1.2458330900916113,1.3648147634661272,1.476568697765744,1.6642641080866183,1.585032097736382,1.4252724084000927,1.445538396491847,1.2035176299020598,1.2035176299020598,1.2488233460207805,1.3443327432994892
2016-07-27,1.244510674470884,1.3626416966520878,1.4734340282397342,1.6589644041269465,1.5811574511822557,1.4222572310044481,1.4440039994918914,1.20239479605548,1.20239479605548,1.2474904569678473,1.3429057731593208
2016-07-28,1.2459477977662716,1.3650020027937257,1.4768369823640135,1.6647115699173964,1.5863236035246455,1.425272408400093,1.4456714916467377,1.2036151826302754,1.2036151826302754,1.2489389781260423,1.3444565201394045
2016-07-29,1.2479592787754943,1.3683075292504836,1.48160544786324,1.6727741927208364,1.5921349274091567,1.4302976504363278,1.4480054102557158,1.2053230678396285,1.2053230678396285,1.250964249526146,1.3466270354393508
2016-08-01,1.2469246565170844,1.3666059335531848,1.4791487940274761,1.6686137458797008,1.5882605392337015,1.4274833990699827,1.4468049394925846,1.2044447740710487,1.2044447740710487,1.2499223778985677,1.3455106125493275
2016-08-02,1.2389352669769904,1.3534716029095146,1.4601941669913017,1.6365399430125132,1.5576966678323836,1.4097951519718275,1.4375348619544395,1.1976618773280454,1.1976618773280454,1.2418781773732055,1.336889555649215
2016-08-03,1.2425564448814246,1.3594055224532218,1.4687299202217257,1.6508898508066974,1.571687097744779,1.4182372625927868,1.441736509625399,1.2007386145259353,1.2007386145259353,1.2455242263679744,1.3407970357642967
2016-08-04,1.2438786556670185,1.3615753481997959,1.4718556865394514,1.656160012276358,1.5772829338174645,1.4200468838126348,1.4432706689554349,1.201861635782676,1.201861635782676,1.246855088425131,1.3422237848743936
2016-08-05,1.2540522022337257,1.3782796104835995,1.4959319777407862,1.696796663440157,1.61581132776019,1.4427590859908723,1.4550750208446528,1.2105014372765,1.2105014372765,1.257100152102213,1.3532016854245394
2016-08-08,1.2533046564146668,1.377047213030197,1.4941485149892921,1.6937622604481086,1.6125824986948631,1.4421558252944167,1.4542076444736278,1.2098672136138677,1.2098672136138677,1.256347324619889,1.352395036179412
2016-08-09,1.2540522022337257,1.3782792429458426,1.4959309139769867,1.6967930436414778,1.614304850917443,1.4429601728896908,1.4550750208446528,1.2105014830754464,1.2105014830754464,1.2571002012966317,1.3532016854245394
2016-08-10,1.2509485402936298,1.3731625745708709,1.488526335707512,1.6841948312694823,1.6026819447697487,1.436729374677659,1.4514738462251786,1.2078683121479805,1.2078683121479805,1.253970702868764,1.3498526377845408
2016-08-11,1.2567533631368437,1.3827204803002842,1.5023408634805129,1.7076405262299192,1.6257123984426465,1.4491911319712418,1.458209174072412,1.2127946483071603,1.2127946483071603,1.2598180172179516,1.3561164089744773
2016-08-12,1.2556618991289372,1.3809191845788913,1.499731360250693,1.7031913759968842,1.6209774801025796,1.4467793761415717,1.4569427499066339,1.2118688815859868,1.2118688815859868,1.258717541798421,1.3549386502396745
2016-08-15,1.2592823601104046,1.3868916091978862,1.5083797374551575,1.717923855954378,1.6360440571807482,1.4550200781246747,1.461143565732875,1.2149400364668284,1.2149400364668284,1.2623675437847575,1.3588453567495065
