Date,Naive Dip (无风控),Trend-Filtered (仅趋势),Risk-Managed (完整风控),Conservative (保守风控),Aggressive (激进风控),SPY_BH
2014-02-21,1.0066251180443233,1.0044521824288972,1.0042728369928586,1.000122476418847,1.0083907831929144,1.005302669513875
2014-02-24,1.0122088853592468,1.0083523822307683,1.0088103782127216,1.0037375075494313,1.0138581596777771,1.0108791011834348
2014-02-25,1.0118257499880936,1.0080852092896244,1.0084930449032534,1.0034849174873248,1.01347545429874,1.0104964691543892
2014-02-26,1.0118803078086112,1.008123258580563,1.0085045584312087,1.0034940825691931,1.0134893387906967,1.0105509552998528
2014-02-27,1.0171900553934166,1.01182628155402,1.0136443058294824,1.0075854521575203,1.0196875210184468,1.0158537272312946
2014-02-28,1.0197628873504545,1.0136177671125397,1.0161407419017292,1.009570663462252,1.0227011044167857,1.0184231791436866
2014-03-03,1.0125922258349889,1.0086285514792492,1.0087929211728204,1.0037304140224723,1.0138267931353213,1.0112619380476138
2014-03-04,1.0268246383294737,1.0185522424404068,1.0233066286552002,1.0152831117581809,1.0313301501131933,1.0254756527839652
2014-03-05,1.027755197847098,1.019198386303355,1.0242157315681266,1.016004691631504,1.0324296272990947,1.0264049897838474
2014-03-06,1.0301087729991236,1.0208321722490832,1.0271342546120348,1.0184858856209662,1.035432949467578,1.028755472938718
2014-03-07,1.0305468763999712,1.0211360829045941,1.027694499787637,1.0189668285432207,1.035997721124247,1.029193000783494
2014-03-10,1.0299997599103827,1.020756598689654,1.0269947650107811,1.018353534944902,1.035292332865028,1.0286466030653574
